Entry,Gene Names
G2Q6C2,MYCTH_62925
G2Q6C3,MYCTH_2295809
G2Q6C4,MYCTH_2295812
G2Q6D0,MYCTH_2295825
G2Q6D7,MYCTH_2297570
G2Q6E0,MYCTH_2297573
G2Q6E6,MYCTH_2297587
G2Q6E8,MYCTH_2297590
G2Q6G1,MYCTH_2297637
G2Q6G5,MYCTH_2297644
G2Q6H9,MYCTH_2297696
G2Q6I0,MYCTH_44863
G2Q6I4,MYCTH_2297718
G2Q6I8,MYCTH_112889
G2Q6I9,MYCTH_73461
G2Q6J3,MYCTH_2299532
G2Q6J9,MYCTH_38472
G2Q6K2,MYCTH_2299552
G2Q6K3,MYCTH_2299553
G2Q6L0,MYCTH_2137812
G2Q6L1,MYCTH_2299569
G2Q6L6,MYCTH_2299573
G2Q6M0,MYCTH_2299578
G2Q6M1,MYCTH_2116312
G2Q6M3,MYCTH_2299583
G2Q6M4,MYCTH_2299585
G2Q6M6,MYCTH_2299590
G2Q6N5,MYCTH_2299613
G2Q6N7,MYCTH_59302
G2Q6N8,MYCTH_2299619
G2Q6P4,MYCTH_2293939
G2Q6Q2,MYCTH_90655
G2Q6Q5,MYCTH_2049934
G2Q6Q6,MYCTH_2293957
G2Q6R1,MYCTH_2293965
G2Q6R4,MYCTH_2293969
G2Q6R8,MYCTH_2293982
G2Q6S3,MYCTH_2293998
G2Q6S5,MYCTH_2294001
G2Q6S6,MYCTH_2088191
G2Q6S7,MYCTH_2295836
G2Q6S8,MYCTH_2295838
G2Q6T5,MYCTH_2295852
G2Q6U2,MYCTH_2295859
G2Q6U7,MYCTH_76690
G2Q6V0,MYCTH_2295870
G2Q6W1,MYCTH_2295885
G2Q6W7,MYCTH_2295898
G2Q6Y8,MYCTH_2297754
G2Q6Z3,MYCTH_2297768
G2Q703,MYCTH_77970
G2Q706,MYCTH_2297796
G2Q712,MYCTH_2297811
G2Q714,MYCTH_2297816
G2Q715,MYCTH_2297818
G2Q716,MYCTH_2297820
G2Q728,MYCTH_2297847
G2Q735,MYCTH_97424
G2Q737,MYCTH_109542
G2Q746,MYCTH_2314321
G2Q751,MYCTH_2299664
G2Q752,MYCTH_109530
G2Q756,MYCTH_2299676
G2Q757,MYCTH_2299680
G2Q768,MYCTH_73315
G2Q771,MYCTH_2299715
G2Q772,MYCTH_2299718
G2Q786,MYCTH_2300393
G2Q788,MYCTH_2300398
G2Q7A2,MYCTH_2300427
G2Q7A3,MYCTH_2300428
G2Q7A8,MYCTH_2300436
G2Q7A9,MYCTH_2138041
G2Q7B5,MYCTH_2124996
G2Q7B7,MYCTH_2300457
G2Q7B9,MYCTH_66349
G2Q7C4,MYCTH_2300478
G2Q7D0,MYCTH_66338
G2Q7D8,MYCTH_2116689
G2Q7D9,MYCTH_2302248
G2Q7F1,MYCTH_2302277
G2Q7F7,MYCTH_2302289
G2Q7G6,MYCTH_2314839
G2Q7H1,MYCTH_2302321
G2Q7H3,MYCTH_2133586
G2Q7H5,MYCTH_2117465
G2Q7I8,MYCTH_2143293
G2Q7I9,MYCTH_2302374
G2Q7J4,MYCTH_2059413
G2Q7J6,MYCTH_2300520
G2Q7J9,MYCTH_2300531
G2Q7K1,MYCTH_2300537
G2Q7K4,MYCTH_2300547
G2Q7K5,MYCTH_2300548
G2Q7M1,MYCTH_2300575
G2Q7M2,MYCTH_2300579
G2Q7N7,MYCTH_2300602
G2Q7P1,MYCTH_2300611
G2Q7P3,MYCTH_2300618
G2Q7P5,MYCTH_111214
G2Q7P6,MYCTH_2302383
G2Q7Q2,MYCTH_2302405
G2Q7Q3,MYCTH_78432
G2Q7Q8,MYCTH_2302422
G2Q7R6,MYCTH_2302441
G2Q7S1,MYCTH_2059229
G2Q7S3,MYCTH_64893
G2Q7S4,MYCTH_2302465
G2Q7S6,MYCTH_2302467
G2Q7S9,MYCTH_2302476
G2Q7T6,MYCTH_2302506
G2Q7U0,MYCTH_2302517
G2Q7U7,MYCTH_2314502
G2Q7U8,MYCTH_2300637
G2Q7V1,MYCTH_2300643
G2Q7V6,MYCTH_2300653
G2Q7V7,MYCTH_2300655
G2Q7V9,MYCTH_2314506
G2Q7W1,MYCTH_2300663
G2Q7W2,MYCTH_79619
G2Q7W3,MYCTH_2300670
G2Q7W7,MYCTH_2090056
G2Q7X5,MYCTH_2300690
G2Q7X7,MYCTH_2300696
G2Q7X8,MYCTH_2300697
G2Q7X9,MYCTH_2300699
G2Q7Y3,MYCTH_2300708
G2Q7Z3,MYCTH_2300729
G2Q7Z8,MYCTH_2300738
G2Q804,MYCTH_110871
G2Q816,MYCTH_2302583
G2Q821,MYCTH_2314882
G2Q825,MYCTH_78321
G2Q829,MYCTH_2302623
G2Q831,MYCTH_2302626
G2Q836,MYCTH_64792
G2Q839,MYCTH_2302646
G2Q840,MYCTH_2302649
G2Q848,MYCTH_2302666
G2Q849,MYCTH_2314890
G2Q854,MYCTH_2300741
G2Q855,MYCTH_2300743
G2Q859,MYCTH_2300751
G2Q867,MYCTH_2314529
G2Q871,MYCTH_2300779
G2Q872,MYCTH_2142918
G2Q877,MYCTH_2300787
G2Q880,MYCTH_2300790
G2Q887,MYCTH_2300809
G2Q893,MYCTH_2300826
G2Q894,MYCTH_2024024
G2Q899,MYCTH_2077534
G2Q8A0,MYCTH_2300848
G2Q8A1,MYCTH_66088
G2Q8A6,MYCTH_2314544
G2Q8A7,MYCTH_78274
G2Q8B9,MYCTH_2302711
G2Q8C0,MYCTH_2302719
G2Q8C7,MYCTH_2302738
G2Q8C8,MYCTH_2302739
G2Q8D8,MYCTH_2302765
G2Q8E1,MYCTH_78218
G2Q8E5,MYCTH_2302779
G2Q8F0,MYCTH_2302790
G2Q8F4,MYCTH_2302797
G2Q8G0,MYCTH_114738
G2Q8G7,MYCTH_2300892
G2Q8G8,MYCTH_66068
G2Q8H1,MYCTH_2300902
G2Q8H9,MYCTH_46530
G2Q8I2,MYCTH_2300923
G2Q8I6,MYCTH_2300935
G2Q8I9,MYCTH_2059579
G2Q8J6,MYCTH_66022
G2Q8K5,MYCTH_2300974
G2Q8L2,MYCTH_2300990
G2Q8L3,MYCTH_2077636
G2Q8M0,MYCTH_114734
G2Q8M1,MYCTH_2091473
G2Q8N9,MYCTH_2314931
G2Q8P7,MYCTH_2302881
G2Q8Q5,MYCTH_2302907
G2Q8R9,MYCTH_2300994
G2Q8T9,MYCTH_2301027
G2Q8U3,MYCTH_2301035
G2Q8U6,MYCTH_2301045
G2Q8U8,MYCTH_2301048
G2Q8U9,MYCTH_2301051
G2Q8V7,MYCTH_2301064
G2Q8V8,MYCTH_2301066
G2Q8V9,MYCTH_2301067
G2Q8W7,MYCTH_79327
G2Q8X1,MYCTH_100777
G2Q8Y7,MYCTH_48379
G2Q8Y8,MYCTH_78090
G2Q8Z5,MYCTH_2302964
G2Q903,MYCTH_47778
G2Q904,MYCTH_2302986
G2Q913,MYCTH_100068
G2Q917,MYCTH_2302997
G2Q921,MYCTH_2056582
G2Q923,MYCTH_2126152
G2Q928,MYCTH_2301088
G2Q933,MYCTH_2301098
G2Q935,MYCTH_2301102
G2Q940,MYCTH_2301111
G2Q944,MYCTH_2301126
G2Q949,MYCTH_2301145
G2Q954,MYCTH_2301159
G2Q961,MYCTH_2301169
G2Q972,MYCTH_2301184
G2Q974,MYCTH_2314609
G2Q977,MYCTH_2301201
G2Q986,MYCTH_2303024
G2Q988,MYCTH_114678
G2Q992,MYCTH_2303035
G2Q995,MYCTH_2303040
G2Q997,MYCTH_2303043
G2Q998,MYCTH_2303045
G2Q9B4,MYCTH_2301210
G2Q9C2,MYCTH_2314616
G2Q9C4,MYCTH_2301237
G2Q9C6,MYCTH_2301244
G2Q9C9,MYCTH_92919
G2Q9D3,MYCTH_2301266
G2Q9D6,MYCTH_2301272
G2Q9D8,MYCTH_2301275
G2Q9E2,MYCTH_2314627
G2Q9E4,MYCTH_2301287
G2Q9E5,MYCTH_106950
G2Q9E6,MYCTH_79171
G2Q9E9,MYCTH_2314632
G2Q9F2,MYCTH_2301305
G2Q9F5,MYCTH_2301316
G2Q9F6,MYCTH_79157
G2Q9G2,MYCTH_2301334
G2Q9I3,MYCTH_2301406
G2Q9I4,MYCTH_2301410
G2Q9I5,MYCTH_115096
G2Q9J9,MYCTH_46410
G2Q9K2,MYCTH_100654
G2Q9K5,MYCTH_2301452
G2Q9L0,MYCTH_2090554
G2Q9L3,MYCTH_2301474
G2Q9L5,MYCTH_2301478
G2Q9L6,MYCTH_2301481
G2Q9L9,MYCTH_79077
G2Q9M0,MYCTH_2090577
G2Q9M4,MYCTH_2301499
G2Q9M5,MYCTH_2301500
G2Q9M8,MYCTH_2301508
G2Q9M9,MYCTH_45107
G2Q9N6,MYCTH_2301522
G2Q9N8,MYCTH_2125469
G2Q9P6,MYCTH_79031
G2Q9Q2,MYCTH_2301550
G2Q9Q3,MYCTH_2301552
G2Q9R0,MYCTH_2301572
G2Q9R1,MYCTH_115052
G2Q9R7,MYCTH_2301585
G2Q9S1,MYCTH_2301594
G2Q9S2,MYCTH_2301595
G2Q9T1,MYCTH_78977
G2Q9U2,MYCTH_2090680
G2Q9U4,MYCTH_2301640
G2Q9U5,MYCTH_2301643
G2Q9U8,MYCTH_2301648
G2Q9U9,MYCTH_2301650
G2Q9V0,MYCTH_2314691
G2Q9V1,MYCTH_2301654
G2Q9V9,MYCTH_2301662
G2Q9W2,MYCTH_2301666
G2Q9Z8,MYCTH_2117190
G2QA01,MYCTH_111030
G2QA05,MYCTH_2301712
G2QA19,MYCTH_2301732
G2QA21,MYCTH_2301751
G2QA33,MYCTH_2301771
G2QA39,MYCTH_66729
G2QA48,MYCTH_2132970
G2QA50,MYCTH_2057317
G2QA52,MYCTH_2299988
G2QA58,MYCTH_2300003
G2QA59,MYCTH_2300006
G2QA66,MYCTH_111314
G2QA77,MYCTH_2300054
G2QA78,MYCTH_2300056
G2QA86,MYCTH_2300067
G2QA93,MYCTH_2301780
G2QA94,MYCTH_2138386
G2QAA9,MYCTH_2301813
G2QAB0,MYCTH_2301817
G2QAB9,MYCTH_2301830
G2QAC4,MYCTH_2301840
G2QAD1,MYCTH_106819
G2QAE7,MYCTH_2300091
G2QAF4,MYCTH_2116523
G2QAG4,MYCTH_2300124
G2QAG6,MYCTH_2077028
G2QAG7,MYCTH_2314411
G2QAG8,MYCTH_2124828
G2QAH4,MYCTH_2057284
G2QAH6,MYCTH_2133010
G2QAH7,MYCTH_2300154
G2QAH8,MYCTH_2300156
G2QAI7,MYCTH_2300172
G2QAI9,MYCTH_2300175
G2QAJ6,MYCTH_2301869
G2QAK2,MYCTH_2301882
G2QAL0,MYCTH_2301910
G2QAL7,MYCTH_2301920
G2QAM3,MYCTH_2301930
G2QAM5,MYCTH_2301934
G2QAM6,MYCTH_2301936
G2QAM8,MYCTH_2301942
G2QAN3,MYCTH_2301957
G2QAN5,MYCTH_2133483
G2QAN6,MYCTH_2301963
G2QAP0,MYCTH_2301970
G2QAP1,MYCTH_2301973
G2QAP3,MYCTH_2301978
G2QAP5,MYCTH_2314770
G2QAQ2,MYCTH_2300189
G2QAQ5,MYCTH_2116566
G2QAR7,MYCTH_2300225
G2QAS4,MYCTH_2300236
G2QAS6,MYCTH_93313
G2QAT8,MYCTH_2300271
G2QAU3,MYCTH_79885
G2QAU6,MYCTH_2300285
G2QAU8,MYCTH_2300289
G2QAW1,MYCTH_2302006
G2QAW2,MYCTH_2302011
G2QAW8,MYCTH_2302032
G2QAX1,MYCTH_110956
G2QAX5,MYCTH_2302045
G2QAY1,MYCTH_2314785
G2QAY3,MYCTH_2302065
G2QAY6,MYCTH_2302067
G2QAY8,MYCTH_2302072
G2QAZ4,MYCTH_2302089
G2QAZ5,MYCTH_2302091
G2QAZ9,MYCTH_2302098
G2QB01,MYCTH_2302102
G2QB02,MYCTH_2302105
G2QB04,MYCTH_2314800
G2QB05,MYCTH_2302111
G2QB08,MYCTH_2300299
G2QB21,MYCTH_2089827
G2QB22,MYCTH_2300328
G2QB26,MYCTH_2300332
G2QB42,MYCTH_2300349
G2QB44,MYCTH_2300355
G2QB58,MYCTH_2300392
G2QB60,MYCTH_2302119
G2QB61,MYCTH_2302122
G2QB65,MYCTH_2302128
G2QB69,MYCTH_2302133
G2QB74,MYCTH_2302141
G2QB77,MYCTH_2302143
G2QB78,MYCTH_2302145
G2QB82,MYCTH_78571
G2QB84,MYCTH_2302174
G2QB85,MYCTH_2302176
G2QB86,MYCTH_2302183
G2QB88,MYCTH_2302188
G2QB99,MYCTH_78540
G2QBA0,MYCTH_2302225
G2QBA8,MYCTH_2302240
G2QBA9,MYCTH_2302243
G2QBB0,MYCTH_2302244
G2QBB1,MYCTH_2302246
G2QBB6,MYCTH_2304566
G2QBB9,MYCTH_2304570
G2QBC1,MYCTH_2034994
G2QBC7,MYCTH_2304586
G2QBD3,MYCTH_2304594
G2QBE0,MYCTH_2304613
G2QBG1,MYCTH_2304645
G2QBG4,MYCTH_2304655
G2QBG6,MYCTH_2304663
G2QBI0,MYCTH_2304704
G2QBI1,MYCTH_2304708
G2QBI9,MYCTH_2304739
G2QBJ0,MYCTH_2080102
G2QBJ1,MYCTH_101588
G2QBJ2,MYCTH_2315249
G2QBJ5,MYCTH_2304758
G2QBJ9,MYCTH_67390
G2QBK6,MYCTH_2304797
G2QBK7,MYCTH_2304799
G2QBK8,MYCTH_2304802
G2QBL0,MYCTH_2304808
G2QBL1,MYCTH_2304811
G2QBM2,MYCTH_2304842
G2QBM7,MYCTH_2304854
G2QBN1,MYCTH_2304858
G2QBN4,MYCTH_2304865
G2QBN6,MYCTH_67326
G2QBP5,MYCTH_2304889
G2QBP6,MYCTH_2304892
G2QBP8,MYCTH_2304900
G2QBP9,MYCTH_2304904
G2QBQ2,MYCTH_80581
G2QBQ4,MYCTH_2304915
G2QBQ5,MYCTH_2304920
G2QBQ6,MYCTH_2304921
G2QBQ7,MYCTH_2304925
G2QBR0,MYCTH_2304931
G2QBU0,MYCTH_2304976
G2QBU4,MYCTH_2304985
G2QBU7,MYCTH_2304990
G2QBV5,MYCTH_2305012
G2QBV6,MYCTH_80528
G2QBW1,MYCTH_2305025
G2QBW2,MYCTH_87877
G2QBW5,MYCTH_2305032
G2QBW7,MYCTH_2305041
G2QBW8,MYCTH_2305043
G2QBW9,MYCTH_2305048
G2QBX0,MYCTH_2305050
G2QBX3,MYCTH_2139227
G2QBX5,MYCTH_2305067
G2QBX7,MYCTH_2036258
G2QBY2,MYCTH_2305086
G2QC10,MYCTH_2303134
G2QC12,MYCTH_2303153
G2QC37,MYCTH_2079097
G2QC41,MYCTH_2305104
G2QC44,MYCTH_2305107
G2QC48,MYCTH_2060757
G2QC49,MYCTH_2305118
G2QC52,MYCTH_2305128
G2QC63,MYCTH_2305149
G2QC65,MYCTH_2305158
G2QC68,MYCTH_80427
G2QC71,MYCTH_2305173
G2QC80,MYCTH_111405
G2QC83,MYCTH_2062826
G2QC86,MYCTH_2305205
G2QC91,MYCTH_67060
G2QC93,MYCTH_68509
G2QCA9,MYCTH_2303249
G2QCB8,MYCTH_2138765
G2QCC7,MYCTH_2303296
G2QCD8,MYCTH_2117839
G2QCE1,MYCTH_50335
G2QCE5,MYCTH_2305218
G2QCE8,MYCTH_2305231
G2QCF0,MYCTH_101411
G2QCF2,MYCTH_2305258
G2QCF8,MYCTH_2305265
G2QCF9,MYCTH_2305269
G2QCG0,MYCTH_2093073
G2QCG5,MYCTH_2305292
G2QCH0,MYCTH_67016
G2QCH3,MYCTH_2305317
G2QCI8,MYCTH_2305340
G2QCJ2,MYCTH_2305345
G2QCJ5,MYCTH_2305350
G2QCJ9,MYCTH_107866
G2QCK3,MYCTH_2303349
G2QCK8,MYCTH_2117854
G2QCL3,MYCTH_2303362
G2QCL7,MYCTH_2303370
G2QCL8,MYCTH_2315009
G2QCP1,MYCTH_2303431
G2QCP7,MYCTH_2109793
G2QCR1,MYCTH_2080506
G2QCR2,MYCTH_2305371
G2QCR3,MYCTH_2305375
G2QCR9,MYCTH_2110542
G2QCS7,MYCTH_2305395
G2QCT0,MYCTH_80274
G2QCV8,MYCTH_2117900
G2QCW7,MYCTH_2303490
G2QCX1,MYCTH_2303498
G2QCY4,MYCTH_2303532
G2QCY9,MYCTH_68292
G2QCZ1,MYCTH_2303547
G2QCZ5,MYCTH_2303561
G2QCZ6,MYCTH_2303565
G2QCZ7,MYCTH_2303566
G2QD29,MYCTH_80233
G2QD34,MYCTH_2305453
G2QD39,MYCTH_2061275
G2QD55,MYCTH_2061857
G2QD62,MYCTH_2303587
G2QD63,MYCTH_2303590
G2QD64,MYCTH_2303593
G2QD68,MYCTH_2303597
G2QD71,MYCTH_2138853
G2QD75,MYCTH_2303614
G2QD80,MYCTH_2315051
G2QD81,MYCTH_2315052
G2QD83,MYCTH_2138861
G2QD85,MYCTH_2303639
G2QD91,MYCTH_2303656
G2QD95,MYCTH_2303662
G2QD96,MYCTH_2303666
G2QDA6,MYCTH_2117988
G2QDB6,MYCTH_2080603
G2QDB9,MYCTH_49824
G2QDD4,MYCTH_50608
G2QDD8,MYCTH_50523
G2QDE2,MYCTH_33003
G2QDE9,MYCTH_2305575
G2QDF0,MYCTH_2305576
G2QDF8,MYCTH_2305582
G2QDG5,MYCTH_2305592
G2QDG7,MYCTH_2305597
G2QDG9,MYCTH_68164
G2QDI8,MYCTH_2303722
G2QDK8,MYCTH_2315074
G2QDL7,MYCTH_2303781
G2QDM2,MYCTH_2305598
G2QDN5,MYCTH_50705
G2QDN7,MYCTH_2305613
G2QDP3,MYCTH_2060942
G2QDS4,MYCTH_2305680
G2QDT0,MYCTH_2303801
G2QDT1,MYCTH_2303804
G2QDT4,MYCTH_2303811
G2QDT8,MYCTH_2303819
G2QDT9,MYCTH_2303821
G2QDU0,MYCTH_2133968
G2QDU3,MYCTH_2303831
G2QDU4,MYCTH_2303832
G2QDU8,MYCTH_2109970
G2QDV1,MYCTH_2303853
G2QDV2,MYCTH_2126564
G2QDV8,MYCTH_2303867
G2QDW1,MYCTH_115909
G2QDW5,MYCTH_2303878
G2QDW6,MYCTH_2303882
G2QDX7,MYCTH_2305681
G2QDX8,MYCTH_2305684
G2QDY5,MYCTH_2305695
G2QDY7,MYCTH_2134429
G2QE08,MYCTH_2303918
G2QE14,MYCTH_2303933
G2QE20,MYCTH_2303945
G2QE23,MYCTH_2315106
G2QE36,MYCTH_2303986
G2QE38,MYCTH_107689
G2QE39,MYCTH_111604
G2QE40,MYCTH_2315114
G2QE46,MYCTH_2304003
G2QE48,MYCTH_2304008
G2QE66,MYCTH_2304053
G2QE67,MYCTH_2304055
G2QE68,MYCTH_2304056
G2QE74,MYCTH_2304075
G2QE76,MYCTH_2061176
G2QE78,MYCTH_2138981
G2QE80,MYCTH_2304085
G2QE84,MYCTH_2304102
G2QE95,MYCTH_2304118
G2QE98,MYCTH_2304127
G2QEA1,MYCTH_2304133
G2QEA5,MYCTH_2304142
G2QEA6,MYCTH_2304143
G2QEB1,MYCTH_2304176
G2QED7,MYCTH_2304247
G2QEE6,MYCTH_2304264
G2QEF1,MYCTH_2304273
G2QEF5,MYCTH_2304280
G2QEF6,MYCTH_2304281
G2QEG2,MYCTH_2304292
G2QEG8,MYCTH_2304301
G2QEH0,MYCTH_2304303
G2QEH1,MYCTH_2304309
G2QEH4,MYCTH_2126754
G2QEI2,MYCTH_2079857
G2QEK1,MYCTH_2304403
G2QEK2,MYCTH_2062719
G2QEK5,MYCTH_2118274
G2QEL3,MYCTH_2304427
G2QEL5,MYCTH_2304429
G2QEL7,MYCTH_2118284
G2QEL8,MYCTH_50843
G2QEM1,MYCTH_2315190
G2QEM2,MYCTH_2304441
G2QEN0,MYCTH_2304458
G2QEN1,MYCTH_107580
G2QEN3,MYCTH_2304464
G2QEN5,MYCTH_2304475
G2QEN6,MYCTH_2304479
G2QEP2,MYCTH_2304495
G2QEP9,MYCTH_2304509
G2QEQ1,MYCTH_2304512
G2QEQ8,MYCTH_2304529
G2QEQ9,MYCTH_2092577
G2QER1,MYCTH_2315211
G2QER2,MYCTH_2304539
G2QER9,MYCTH_2304549
G2QES0,MYCTH_2304552
G2QES2,MYCTH_2126860
G2QES5,MYCTH_2306744
G2QET4,MYCTH_2306768
G2QET5,MYCTH_2306772
G2QET7,MYCTH_2306777
G2QET8,MYCTH_108157
G2QEU1,MYCTH_2119272
G2QEU4,MYCTH_2306799
G2QEV2,MYCTH_2306813
G2QEV4,MYCTH_10995
G2QEV5,MYCTH_2306817
G2QEV8,MYCTH_2306824
G2QEV9,MYCTH_2306825
G2QEW0,MYCTH_2306826
G2QEW4,MYCTH_2306835
G2QEX4,MYCTH_2306857
G2QEX5,MYCTH_2306862
G2QEY0,MYCTH_2306870
G2QEY8,MYCTH_2306895
G2QEZ0,MYCTH_2306903
G2QEZ3,MYCTH_2306913
G2QEZ4,MYCTH_2306915
G2QEZ5,MYCTH_82275
G2QEZ6,MYCTH_2306919
G2QEZ7,MYCTH_2315602
G2QEZ8,MYCTH_82268
G2QF00,MYCTH_2111272
G2QF06,MYCTH_108115
G2QF07,MYCTH_2306943
G2QF19,MYCTH_2306966
G2QF20,MYCTH_2306968
G2QF24,MYCTH_2306978
G2QF34,MYCTH_2306993
G2QF35,MYCTH_2306994
G2QF40,MYCTH_2307010
G2QF53,MYCTH_2046198
G2QF62,MYCTH_2315623
G2QF63,MYCTH_2144392
G2QF64,MYCTH_102510
G2QF65,MYCTH_2307068
G2QF66,MYCTH_2307069
G2QF76,MYCTH_2307086
G2QF92,MYCTH_2307114
G2QF93,MYCTH_2307115
G2QF97,MYCTH_2307126
G2QFA1,MYCTH_2307131
G2QFA7,MYCTH_2307146
G2QFA8,MYCTH_2307148
G2QFB7,MYCTH_2307165
G2QFC2,MYCTH_2307175
G2QFD4,MYCTH_2307199
G2QFE1,MYCTH_2119446
G2QFF2,MYCTH_2307240
G2QFG1,MYCTH_2307257
G2QFG6,MYCTH_2307269
G2QFG7,MYCTH_51766
G2QFH1,MYCTH_68944
G2QFI4,MYCTH_2307303
G2QFI9,MYCTH_2307313
G2QFJ3,MYCTH_2305722
G2QFJ7,MYCTH_2127456
G2QFK0,MYCTH_103032
G2QFK5,MYCTH_2307321
G2QFK6,MYCTH_2307323
G2QFL4,MYCTH_2307345
G2QFL7,MYCTH_2307352
G2QFM3,MYCTH_2307364
G2QFM4,MYCTH_2307366
G2QFM5,MYCTH_2307368
G2QFN6,MYCTH_2307396
G2QFN9,MYCTH_2307401
G2QFP5,MYCTH_2307416
G2QFP7,MYCTH_2307423
G2QFQ0,MYCTH_2307431
G2QFQ6,MYCTH_2307444
G2QFR3,MYCTH_2305747
G2QFR5,MYCTH_83048
G2QFR6,MYCTH_2305754
G2QFS1,MYCTH_83041
G2QFS2,MYCTH_83040
G2QFS3,MYCTH_2127482
G2QFS6,MYCTH_2305771
G2QFS7,MYCTH_108416
G2QFT4,MYCTH_83019
G2QFU2,MYCTH_2305811
G2QFV6,MYCTH_2305828
G2QFW1,MYCTH_52576
G2QFW3,MYCTH_2307450
G2QFW6,MYCTH_51545
G2QFX5,MYCTH_2307471
G2QFX6,MYCTH_2307473
G2QFY0,MYCTH_2307483
G2QG07,MYCTH_52904
G2QG14,MYCTH_2127519
G2QG41,MYCTH_82981
G2QG57,MYCTH_108391
G2QG65,MYCTH_2139409
G2QG74,MYCTH_102322
G2QG82,MYCTH_2307570
G2QG84,MYCTH_2081891
G2QGA1,MYCTH_116157
G2QGA5,MYCTH_2307600
G2QGA6,MYCTH_2307601
G2QGB2,MYCTH_2307608
G2QGB4,MYCTH_53224
G2QGC7,MYCTH_2305956
G2QGE8,MYCTH_2063555
G2QGF4,MYCTH_2306000
G2QGF6,MYCTH_2306004
G2QGI0,MYCTH_2307636
G2QGI1,MYCTH_2315711
G2QGI2,MYCTH_2307642
G2QGJ0,MYCTH_2307657
G2QGJ3,MYCTH_111770
G2QGK1,MYCTH_2030430
G2QGL6,MYCTH_2307713
G2QGM2,MYCTH_2306029
G2QGN6,MYCTH_116553
G2QGN9,MYCTH_2063030
G2QGP0,MYCTH_2306054
G2QGQ1,MYCTH_2306070
G2QGQ8,MYCTH_2306082
G2QGR4,MYCTH_2306093
G2QGR7,MYCTH_95272
G2QGS0,MYCTH_2306101
G2QGT6,MYCTH_2307775
G2QGT7,MYCTH_2307780
G2QGT8,MYCTH_2307782
G2QGU1,MYCTH_2307790
G2QGU2,MYCTH_2307792
G2QGU8,MYCTH_2307799
G2QGV8,MYCTH_94536
G2QGX8,MYCTH_2306112
G2QGY4,MYCTH_2306119
G2QGY8,MYCTH_2306123
G2QH00,MYCTH_2306141
G2QH01,MYCTH_2306143
G2QH02,MYCTH_2306147
G2QH19,MYCTH_95226
G2QH27,MYCTH_2306177
G2QH51,MYCTH_2110987
G2QH73,MYCTH_2306252
G2QH74,MYCTH_2306253
G2QH78,MYCTH_2306260
G2QH84,MYCTH_2306273
G2QH86,MYCTH_2306275
G2QH91,MYCTH_95158
G2QH94,MYCTH_2306290
G2QH96,MYCTH_2306297
G2QH98,MYCTH_2306298
G2QHA0,MYCTH_102797
G2QHA8,MYCTH_2306314
G2QHB0,MYCTH_102790
G2QHB2,MYCTH_2306323
G2QHB4,MYCTH_82678
G2QHB6,MYCTH_2306339
G2QHC0,MYCTH_2093728
G2QHC9,MYCTH_2306377
G2QHD2,MYCTH_2306385
G2QHD3,MYCTH_2306388
G2QHE1,MYCTH_2127855
G2QHE5,MYCTH_2306416
G2QHE9,MYCTH_69563
G2QHF0,MYCTH_2306429
G2QHF4,MYCTH_2306437
G2QHF5,MYCTH_2306439
G2QHF6,MYCTH_2306440
G2QHF7,MYCTH_2306441
G2QHG3,MYCTH_2306463
G2QHG4,MYCTH_95095
G2QHG5,MYCTH_2139555
G2QHH1,MYCTH_2119140
G2QHH2,MYCTH_2093808
G2QHH7,MYCTH_2306489
G2QHI2,MYCTH_2306496
G2QHI3,MYCTH_2081200
G2QHI4,MYCTH_2063277
G2QHI9,MYCTH_53055
G2QHK1,MYCTH_2306540
G2QHK7,MYCTH_2306553
G2QHK8,MYCTH_111934
G2QHL3,MYCTH_2081249
G2QHL4,MYCTH_2139585
G2QHL7,MYCTH_82505
G2QHM1,MYCTH_2306588
G2QHM3,MYCTH_53508
G2QHM4,MYCTH_2306594
G2QHM6,MYCTH_2306596
G2QHN0,MYCTH_2306608
G2QHQ2,MYCTH_2306649
G2QHQ3,MYCTH_2306650
G2QHQ4,MYCTH_2111167
G2QHR5,MYCTH_2306681
G2QHR8,MYCTH_2306691
G2QHS1,MYCTH_94999
G2QHS3,MYCTH_2306706
G2QHS7,MYCTH_2306711
G2QHS8,MYCTH_2306712
G2QHT9,MYCTH_2306733
G2QHV0,MYCTH_112159
G2QHV4,MYCTH_2067210
G2QHV8,MYCTH_2309046
G2QHW0,MYCTH_2067244
G2QHW1,MYCTH_2309051
G2QHW6,MYCTH_2067418
G2QHX6,MYCTH_2309074
G2QHX7,MYCTH_2309077
G2QHY1,MYCTH_2309086
G2QHY2,MYCTH_2309088
G2QHY4,MYCTH_2082917
G2QHY5,MYCTH_2316017
G2QHY6,MYCTH_112137
G2QHY7,MYCTH_112136
G2QHY8,MYCTH_2309102
G2QHY9,MYCTH_2067869
G2QHZ4,MYCTH_2316023
G2QHZ5,MYCTH_2309119
G2QHZ6,MYCTH_2316024
G2QI00,MYCTH_2309136
G2QI08,MYCTH_2309153
G2QI11,MYCTH_2309166
G2QI12,MYCTH_2095610
G2QI14,MYCTH_2067725
G2QI15,MYCTH_2309177
G2QI16,MYCTH_112121
G2QI20,MYCTH_2309195
G2QI21,MYCTH_70376
G2QI23,MYCTH_2309205
G2QI26,MYCTH_2309213
G2QI28,MYCTH_2309221
