,kcat,MW,kcat_MW
R1124_num2,16.84285714285714,55311.96540000012,1096.2236701552026
R1124_num3,16.84285714285714,82503.69720000032,734.9281034921363
R1125_num2,16.84285714285714,55311.96540000012,1096.2236701552026
R1125_num3,16.84285714285714,82503.69720000032,734.9281034921363
R1136_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1137_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1138_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1139_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1140_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1141_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1142_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1143_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1144_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1145_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1146_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1147_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1148_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1149_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1150_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1151_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1152_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1153_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1154_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1155_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1156_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1157_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1158_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1159_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1160_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1161_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1162_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1163_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1164_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1165_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1166_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1167_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1168_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1169_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1173_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1174_num2,42.53666666666667,102277.13300000106,1497.2261688250335
R1179_num2,82.22222222222223,53221.06330000015,5561.70774588788
R1179_num3,82.22222222222223,51929.64620000005,5700.019577641562
R1179_num4,82.22222222222223,53652.89150000008,5516.944040192122
R1179_num5,82.22222222222223,58440.001400000125,5065.023834855681
R1180_num2,4.909285714285715,46164.23230000001,382.83813443657266
R1183_num2,11.460066666666666,63935.901900000186,645.2750140997053
R1185_num2,478.16652814814813,37374.569,46058.04287223575
R1187_num2,143.429166625,43746.00260000002,11803.24987796713
R1187_num3,143.429166625,44005.0571,11733.765023338647
R1187_num4,143.429166625,44988.80730000006,11477.188012717093
R1187_num5,143.429166625,43775.67760000005,11795.248598276396
R1190_num2,6123.455026703805,63269.50640000017,348421.21189890674
R1190_num3,6123.455026703805,60933.73060000011,361777.25996861345
R1192_num2,6123.455026703805,99604.17720000069,221320.41763539155
R1192_num3,6123.455026703805,340587.2877999997,64724.78241489352
R1192_num4,6123.455026703805,82734.51610000056,266447.900287333
R1193_num2,16.334262711864408,52554.795100000054,1118.8959190274115
R1193_num3,16.334262711864408,39802.19830000001,1477.3893974271227
R1194_num2,1568.34375,99604.17720000069,56684.74614938098
R1194_num3,1568.34375,36045.06260000003,156638.30474246413
R1194_num4,1568.34375,40840.063500000055,138247.52010975673
R1194_num5,1568.34375,340587.2877999997,16577.35829328861
R1194_num6,1568.34375,82734.51610000056,68242.82979035834
R1195_num2,60.086982222222225,99604.17720000069,2171.727552807881
R1195_num3,60.086982222222225,36045.06260000003,6001.186303946101
R1195_num4,60.086982222222225,40840.063500000055,5296.591568717804
R1195_num5,60.086982222222225,340587.2877999997,635.1180556304961
R1195_num6,60.086982222222225,82734.51610000056,2614.545249029365
R1196_num2,7958.731318129825,99604.17720000069,287652.92330799124
R1196_num3,7958.731318129825,36045.06260000003,794878.1519182976
R1196_num4,7958.731318129825,40840.063500000055,701552.1105952084
R1196_num5,7958.731318129825,340587.2877999997,84123.61168950063
R1196_num6,7958.731318129825,82734.51610000056,346305.6786436825
R1197_num2,9629.08479007234,99604.17720000069,348024.61321130395
R1197_num3,9629.08479007234,36045.06260000003,961704.6758648269
R1197_num4,9629.08479007234,40840.063500000055,848791.6588146435
R1197_num5,9629.08479007234,340587.2877999997,101779.21045783804
R1197_num6,9629.08479007234,82734.51610000056,418987.2241757172
R1198_num2,117.7555,99604.17720000069,4256.0443940899
R1198_num3,117.7555,36045.06260000003,11760.828513583985
R1198_num4,117.7555,40840.063500000055,10379.998552156987
R1198_num5,117.7555,340587.2877999997,1244.6729962773447
R1198_num6,117.7555,82734.51610000056,5123.856643914028
R1199_num2,42.48888888888889,99604.17720000069,1535.6785658985289
R1199_num3,42.48888888888889,36045.06260000003,4243.5770384818225
R1199_num4,42.48888888888889,40840.063500000055,3745.341874896933
R1199_num5,42.48888888888889,340587.2877999997,449.1066034438181
R1199_num6,42.48888888888889,82734.51610000056,1848.8051566666377
R1200_num2,20.221433767857143,99604.17720000069,730.8645441456968
R1200_num3,20.221433767857143,36045.06260000003,2019.615345716882
R1200_num4,20.221433767857143,40840.063500000055,1782.4938387837133
R1200_num5,20.221433767857143,340587.2877999997,213.74010179450326
R1200_num6,20.221433767857143,82734.51610000056,879.8886486058171
R1204_num2,0.2139,63619.41930000027,12.10385144147326
R1213_num2,6123.455026703805,71237.7402000003,309448.86845433095
R1216_num2,6123.455026703805,63935.901900000186,344789.6634134074
R1217_num2,6123.455026703805,68623.02670000028,321239.6648213362
R1237_num2,12.673703706666666,28027.723599999998,1627.8643958084417
R1243_num2,1.438,62928.413900000116,82.26490513850358
R1244_num2,1.438,62928.413900000116,82.26490513850358
R1251_num2,14.592,52505.67250000001,1000.4861855640453
R1255_num2,201.17428813559323,75809.92720000031,9553.20053767487
R1256_num2,201.17428813559323,75809.92720000031,9553.20053767487
R1257_num2,100.0,48357.6454000001,7444.5312012648
R1258_num2,526.243422754717,33951.579100000024,55799.358148763684
R1259_num2,5.1400375,53184.770600000054,347.92168493437066
R1260_num2,5.1400375,53184.770600000054,347.92168493437066
R1262_num2,6123.455026703805,39244.26280000004,561723.8425009649
R1262_num3,6123.455026703805,28088.30290000001,784826.2735778776
R1262_num4,6123.455026703805,28900.74759999999,762763.5935664759
R1262_num5,6123.455026703805,39096.03869999999,563853.4958820189
R1267_num2,6123.455026703805,68715.89990000022,320805.4922982043
R1267_num3,6123.455026703805,71674.53930000041,307563.0246308897
R1279_num2,475.9896818181818,23579.634899999997,72671.30563355138
R1279_num3,475.9896818181818,30147.228500000023,56839.813800643504
R1280_num2,1.1610539695652173,229016.65880000067,18.251049126015676
R1281_num2,88.30191666666667,234419.49239999932,1356.0600133779699
R1281_num3,88.30191666666667,204466.84449999954,1554.711233390217
R1286_num2,475.9896818181818,23579.634899999997,72671.30563355138
R1286_num3,475.9896818181818,30147.228500000023,56839.813800643504
R1302_num2,59.83166666666666,49743.04250000009,4330.133204055614
R1336_num2,33.6975,77223.73950000039,1570.9029475320783
R1336_num3,33.6975,57008.42530000011,2127.948620955853
R1338_num2,52.24,23718.863599999982,7928.879020999983
R1343_num2,213.68,16727.959399999996,45985.76440829957
R1344_num2,213.68,16727.959399999996,45985.76440829957
R1346_num2,3830.0,80069.37700000046,172200.66543042942
R1347_num2,52.24,23718.863599999982,7928.879020999983
R1353_num2,6123.455026703805,80069.37700000046,275316.71810227237
R1354_num2,106.938,42017.745200000056,9162.243194334938
R1354_num3,106.938,92881.86280000066,4144.800592866633
R1355_num2,106.938,74209.26640000023,5187.718713252215
R1357_num2,123.58679238095237,15207.921599999985,29255.309454740283
R1360_num2,123.58679238095237,15207.921599999985,29255.309454740283
R1361_num2,123.58679238095237,15207.921599999985,29255.309454740283
R1365_num2,8.035703705555555,80069.37700000046,361.2933486418888
R1372_num2,43.2254,385334.92980000144,403.8342438376045
R1378_num2,213.68,16727.959399999996,45985.76440829957
R1381_num2,213.68,16727.959399999996,45985.76440829957
R1387_num2,1.6020500000000002,80107.19050000056,71.99578419867265
R1388_num2,146.24082,80107.19050000056,6572.031158676029
R1389_num2,1.6020500000000002,80107.19050000056,71.99578419867265
R1390_num2,2.1397,24025.391399999986,320.6157965026953
R1410_num2,213.68,16727.959399999996,45985.76440829957
R1412_num2,213.68,16727.959399999996,45985.76440829957
R1431_num2,7.433571428571429,80069.37700000046,334.22087376622136
R1432_num2,7.433571428571429,80069.37700000046,334.22087376622136
R1433_num2,238.0,80069.37700000046,10700.720201682037
R1434_num2,238.0,80069.37700000046,10700.720201682037
R1436_num2,20.0,80069.37700000046,899.2201850152973
R1437_num2,213.68,16727.959399999996,45985.76440829957
R1442_num2,97.48194416666666,245990.5025000002,1426.6201151404198
R1442_num3,97.48194416666666,48019.70720000005,7308.145331631669
R1450_num2,295.33846153846156,33319.57440000005,31909.725159588474
R1450_num3,295.33846153846156,36352.445700000055,29247.508415601867
R1450_num4,295.33846153846156,36572.37840000006,29071.624763087868
R1451_num2,87.95555555555555,51929.64620000005,6097.480402244676
R1451_num3,87.95555555555555,53652.89150000008,5901.639057048762
R1454_num2,284.0,34231.8809,29866.89521930418
R1454_num3,284.0,36418.30440000001,28073.79467123131
R1454_num4,284.0,28125.5855,36351.24324789612
R1455_num2,424.1152962962963,75809.92720000031,20140.041325177008
R1459_num2,140.42897222222223,55311.96540000012,9139.872292442513
R1459_num3,140.42897222222223,55830.0166000001,9055.06268468491
R1460_num2,250.39548142857143,66939.55260000026,13466.234806338603
R1460_num3,250.39548142857143,78324.46440000033,11508.840054613298
R1460_num4,250.39548142857143,62115.42580000018,14512.075245934393
R1460_num5,250.39548142857143,61111.892600000174,14750.381550821985
R1465_num2,123.58679238095237,15207.921599999985,29255.309454740283
R1472_num2,0.069147,36426.74100000004,6.83369396125774
R1473_num2,0.26117617442990654,47712.41900000006,19.706278735263083
R1475_num2,0.26117617442990654,47712.41900000006,19.706278735263083
R1476_num2,0.069147,31688.744599999987,7.8554453053340625
R1477_num2,0.26117617442990654,64302.32480000016,14.62208762859008
R1477_num3,0.26117617442990654,60721.0779000001,15.484478544602087
R1479_num2,0.26117617442990654,64302.32480000016,14.62208762859008
R1479_num3,0.26117617442990654,60721.0779000001,15.484478544602087
R1484_num2,0.26117617442990654,58648.76340000021,16.031612150711776
R1486_num2,0.26117617442990654,58648.76340000021,16.031612150711776
R1494_num2,5986.0,68480.71260000025,314681.3048788269
R1494_num3,5986.0,55610.439100000076,387509.9774207676
R1494_num4,5986.0,56213.73080000001,383351.17938836385
R1494_num5,5986.0,129944.00360000065,165837.58698350503
R1494_num6,5986.0,43261.32950000001,498126.16137929825
R1494_num7,5986.0,77859.52380000055,276775.3891656842
R1494_num8,5986.0,54724.483600000065,393783.5239801144
R1494_num9,5986.0,31376.874900000017,686798.7990735173
R1500_num2,6123.455026703805,17962.3151,1227260.404541823
R1502_num2,77.67126071428571,42835.63899999996,6527.661197523605
R1508_num2,1.8619411764705882,75936.06200000033,88.27147548544312
R1510_num2,61.8785,67354.64100000018,3307.30884602294
R1510_num3,61.8785,59219.82080000019,3761.6223249361688
R1511_num2,61.8785,67354.64100000018,3307.30884602294
R1511_num3,61.8785,59219.82080000019,3761.6223249361688
R1519_num2,1.07,34589.94300000003,111.36184873158065
R1519_num3,1.07,17999.321200000002,214.0080704821246
R1519_num4,1.07,38062.637000000024,101.2016061840381
R1522_num2,1.07,34589.94300000003,111.36184873158065
R1522_num3,1.07,17999.321200000002,214.0080704821246
R1522_num4,1.07,38062.637000000024,101.2016061840381
R1525_num2,1.07,34589.94300000003,111.36184873158065
R1525_num3,1.07,17999.321200000002,214.0080704821246
R1525_num4,1.07,38062.637000000024,101.2016061840381
R1540_num2,4.005,77530.08080000046,185.96652874892806
R1540_num3,4.005,95059.10550000057,151.67405504357404
R1551_num2,0.26683,89956.21610000054,10.678394908609258
R1552_num2,1645.7755555555555,45468.357099999994,130305.82976572956
R1567_num2,41.88115384615384,57820.74780000013,2607.578759923155
R1567_num3,41.88115384615384,58688.41340000021,2569.027600363674
R1571_num2,6123.455026703805,55619.86130000006,396341.11953698227
R1571_num3,6123.455026703805,31362.337999999938,702895.240021128
R1571_num4,6123.455026703805,48666.91420000006,452965.60216537566
R1571_num6,6123.455026703805,25462.940499999997,865745.968975331
R1571_num7,6123.455026703805,35770.53960000007,616273.5687703647
R1571_num8,6123.455026703805,49249.61520000007,447606.3012190533
R1571_num9,6123.455026703805,34935.310600000026,631007.3595319253
R1571_num10,6123.455026703805,42370.53970000005,520277.4912053733
R1571_num11,6123.455026703805,36931.94030000002,596893.5809238728
R1571_num12,6123.455026703805,46673.85860000008,472308.0276061354
R1571_num13,6123.455026703805,24356.97699999999,905056.4072928141
R1571_num14,6123.455026703805,51100.16050000007,431396.6508213544
R1571_num15,6123.455026703805,32366.624399999986,681085.4855822935
R1571_num16,6123.455026703805,42384.461500000034,520106.5984083266
R1571_num17,6123.455026703805,48673.30970000007,452906.0840942498
R1571_num18,6123.455026703805,52764.93980000008,417785.7149025623
R1572_num2,6123.455026703805,55619.86130000006,396341.11953698227
R1572_num3,6123.455026703805,31362.337999999938,702895.240021128
R1572_num4,6123.455026703805,48666.91420000006,452965.60216537566
R1572_num6,6123.455026703805,25462.940499999997,865745.968975331
R1572_num7,6123.455026703805,35770.53960000007,616273.5687703647
R1572_num8,6123.455026703805,49249.61520000007,447606.3012190533
R1572_num9,6123.455026703805,34935.310600000026,631007.3595319253
R1572_num10,6123.455026703805,42370.53970000005,520277.4912053733
R1572_num11,6123.455026703805,36931.94030000002,596893.5809238728
R1572_num12,6123.455026703805,46673.85860000008,472308.0276061354
R1572_num13,6123.455026703805,24356.97699999999,905056.4072928141
R1572_num14,6123.455026703805,51100.16050000007,431396.6508213544
R1572_num15,6123.455026703805,32366.624399999986,681085.4855822935
R1572_num16,6123.455026703805,42384.461500000034,520106.5984083266
R1572_num17,6123.455026703805,48673.30970000007,452906.0840942498
R1572_num18,6123.455026703805,52764.93980000008,417785.7149025623
R1574_num2,288.49794444444444,177512.6923999997,5850.807544846871
R1575_num2,6123.455026703805,69670.99190000042,316407.6970193612
R1575_num3,6123.455026703805,58365.93270000006,377693.5804220203
R1575_num4,6123.455026703805,53550.04790000013,411660.47390470485
R1575_num5,6123.455026703805,68384.40310000024,322360.612900248
R1576_num2,6123.455026703805,177512.6923999997,124185.13740110301
R1576_num3,6123.455026703805,66993.72450000027,329052.2845335104
R1578_num2,51.006882608695655,84448.14280000037,2174.4087117011595
R1579_num2,198.45833181818182,177512.6923999997,4024.782593773873
R1581_num2,72.88678571428571,102663.78590000079,2555.8421235995597
R1581_num3,72.88678571428571,111016.54530000077,2363.54345077451
R1581_num4,72.88678571428571,68240.49860000022,3845.1130040750854
R1581_num5,72.88678571428571,69670.99190000042,3766.1646750780214
R1581_num6,72.88678571428571,75533.63470000032,3473.8488305717324
R1582_num2,72.88678571428571,102663.78590000079,2555.8421235995597
R1582_num3,72.88678571428571,111016.54530000077,2363.54345077451
R1582_num4,72.88678571428571,68240.49860000022,3845.1130040750854
R1582_num5,72.88678571428571,69670.99190000042,3766.1646750780214
R1582_num6,72.88678571428571,75533.63470000032,3473.8488305717324
R1587_num2,1351.0428571428572,57820.74780000013,84117.8032241616
R1590_num2,173.60965333333334,53550.04790000013,11671.226759070714
R1590_num3,173.60965333333334,68384.40310000024,9139.434193584382
R1591_num2,801.6544444444445,54081.17290000002,53363.41364741368
R1591_num3,801.6544444444445,97225.74480000073,29683.043374330402
R1591_num4,801.6544444444445,47753.74720000008,60434.12651813836
R1591_num5,801.6544444444445,105300.45210000081,27406.871883696098
R1591_num6,801.6544444444445,81550.57130000045,35388.544236967035
R1591_num7,801.6544444444445,84108.1366000003,34312.447245442716
R1591_num8,801.6544444444445,97051.69490000051,29736.276146167384
R1591_num9,801.6544444444445,77530.08080000046,37223.69395492727
R1591_num10,801.6544444444445,95059.10550000057,30359.595588662283
R1592_num2,173.60965333333334,53550.04790000013,11671.226759070714
R1592_num3,173.60965333333334,68384.40310000024,9139.434193584382
R1593_num2,1020.0,48666.91420000006,75451.67102458277
R1593_num3,1020.0,49058.26830000007,74849.76798498195
R1593_num4,1020.0,41079.90000000007,89386.78039625204
R1593_num5,1020.0,49249.61520000007,74558.95817841831
R1593_num6,1020.0,46951.72840000003,78207.98349992154
R1593_num7,1020.0,42370.53970000005,86663.98931897475
R1593_num8,1020.0,36931.94030000002,99426.13277754048
R1593_num9,1020.0,51100.16050000007,71858.87410275346
R1593_num10,1020.0,42384.461500000034,86635.52325655942
R1593_num11,1020.0,46790.26170000006,78477.8683979875
R1593_num12,1020.0,13764.10269999998,266780.92136002483
R1593_num13,1020.0,48673.30970000007,75441.75694302528
R1595_num2,38.5,69670.99190000042,1989.3501760235335
R1598_num2,49.14213015873016,57820.74780000013,3059.657221718398
R1598_num3,49.14213015873016,58688.41340000021,3014.4224101895375
R1600_num2,17.5,51886.358300000116,1214.1919777013886
R1619_num2,0.423,26880.94320000001,56.64979791334106
R1621_num2,0.423,26880.94320000001,56.64979791334106
R1630_num2,0.423,26880.94320000001,56.64979791334106
R1635_num2,128.978269271875,41608.03910000005,11159.424462729594
R1635_num3,128.978269271875,37361.35830000004,12427.861044301204
R1636_num2,0.26117617442990654,63956.4485000001,14.701163838821696
R1636_num3,0.26117617442990654,62411.62190000012,15.065050375620212
R1636_num4,0.26117617442990654,47712.41900000006,19.706278735263083
R1636_num5,0.26117617442990654,67821.88300000023,13.863286985819315
R1636_num6,0.26117617442990654,58465.78810000019,16.081784895116474
R1636_num7,0.26117617442990654,60231.46220000009,15.610350365156204
R1636_num8,0.26117617442990654,80926.88500000031,11.618317298974993
R1636_num9,0.26117617442990654,61267.96390000024,15.346262028264658
R1636_num10,0.26117617442990654,64302.32480000016,14.62208762859008
R1636_num11,0.26117617442990654,72488.8782000003,12.97073773653266
R1636_num12,0.26117617442990654,58648.76340000021,16.031612150711776
R1636_num13,0.26117617442990654,62418.425300000126,15.063408335417613
R1636_num14,0.26117617442990654,60721.0779000001,15.484478544602087
R1637_num2,10.705109166666666,47712.41900000006,807.7224715854368
R1637_num3,10.705109166666666,67821.88300000023,568.2294754334654
R1637_num4,10.705109166666666,58465.78810000019,659.1614387217998
R1637_num5,10.705109166666666,58648.76340000021,657.1049544072716
R1637_num6,10.705109166666666,62418.425300000126,617.4201418054665
R1638_num2,10.705109166666666,47712.41900000006,807.7224715854368
R1638_num3,10.705109166666666,67821.88300000023,568.2294754334654
R1638_num4,10.705109166666666,58465.78810000019,659.1614387217998
R1638_num5,10.705109166666666,58648.76340000021,657.1049544072716
R1638_num6,10.705109166666666,62418.425300000126,617.4201418054665
R1644_num2,0.6625308852344263,26602.201000000012,89.65841536359842
R1645_num2,0.1244023016904762,62418.425300000126,7.1749372710579005
R1646_num2,0.26117617442990654,62418.425300000126,15.063408335417613
R1651_num2,0.13373834647007873,26602.201000000012,18.09842904699063
R1652_num2,6123.455026703805,92744.78880000072,237689.2371135954
R1654_num2,162.41692307692307,70843.04730000038,8253.469399768745
R1656_num2,162.41692307692307,70843.04730000038,8253.469399768745
R1657_num2,6123.455026703805,118325.2346000007,186303.77679499288
R1659_num2,5.476,32969.83589999999,597.9283627553634
R1660_num2,2633.474494185185,35271.91760000005,268783.46356384805
R1660_num3,2633.474494185185,55210.20420000021,171716.59327183996
R1661_num2,885.1684210526316,102663.78590000079,31039.24414879239
R1667_num2,0.8233333333333334,51390.24020000006,57.67632119376621
R1667_num3,0.8233333333333334,53491.458400000105,55.410715816265615
R1669_num2,6123.455026703805,37416.957500000004,589156.3496613452
R1670_num2,6123.455026703805,39666.89970000002,555738.8720281984
R1671_num2,5.45,53491.458400000105,366.7875318202198
R1671_num3,5.45,57247.26020000016,342.723825235569
R1672_num2,4.3,23718.863599999982,652.6450955264152
R1672_num3,4.3,38322.9823,403.93516033850005
R1674_num2,0.8233333333333334,51390.24020000006,57.67632119376621
R1674_num3,0.8233333333333334,53491.458400000105,55.410715816265615
R1677_num2,579.65,50495.44600000004,41325.3108012948
R1678_num2,579.65,50495.44600000004,41325.3108012948
R1682_num2,2.841,64332.05120000015,158.98140676726902
R1686_num2,201.672,40382.812500000015,17978.420893789895
R1686_num3,201.672,42820.6109,16954.9005663532
R1686_num4,201.672,44638.37800000012,16264.46193900679
R1690_num2,0.023,51447.00180000005,1.6094232336781173
R1691_num2,59.91666666666667,34530.38630000004,6246.6720796575555
R1695_num2,0.5995714285714286,56196.103600000024,38.40937368577885
R1696_num2,7.893761928571428,56196.103600000024,505.68528994699074
R1697_num2,0.8919166666666667,56196.103600000024,57.13741334906356
R1703_num2,0.07556666666666667,56045.557900000065,4.853908323749591
R1705_num2,999.0,54973.32350000009,65420.82179186408
R1706_num2,7.433571428571429,43883.2156,609.8198770752145
R1706_num3,7.433571428571429,43495.02590000001,615.2624717222467
R1706_num4,7.433571428571429,47111.05570000009,568.0377301087967
R1706_num5,7.433571428571429,195348.3987999999,136.99040947991202
R1706_num6,7.433571428571429,55760.5390000001,479.9246496318318
R1706_num7,7.433571428571429,52124.24920000009,513.4051339555236
R1706_num8,7.433571428571429,40239.80699999999,665.0344307778898
R1706_num9,7.433571428571429,88374.64890000067,302.8114677223565
R1706_num10,7.433571428571429,70655.33970000043,378.752083798374
R1706_num11,7.433571428571429,51709.70650000004,517.5209637451167
R1706_num12,7.433571428571429,48871.54110000008,547.5754711335898
R1706_num13,7.433571428571429,42223.79560000009,633.7861568953097
R1706_num14,7.433571428571429,33245.76330000004,804.9403739470499
R1706_num15,7.433571428571429,521282.47740000364,51.33657527936111
R1706_num16,7.433571428571429,85127.45720000048,314.36222839341417
R1706_num17,7.433571428571429,51482.06800000009,519.8092886023362
R1706_num18,7.433571428571429,45892.36290000013,583.1222332388787
R1706_num19,7.433571428571429,94115.54770000074,284.3404495520662
R1706_num20,7.433571428571429,114253.12850000075,234.22428334517744
R1706_num21,7.433571428571429,39605.281200000005,675.6891084226701
R1706_num22,7.433571428571429,100534.76670000069,266.18510214195345
R1706_num23,7.433571428571429,51313.96430000009,521.5121752512326
R1706_num24,7.433571428571429,81407.72930000044,328.7262447063119
R1706_num25,7.433571428571429,64307.17490000024,416.1410788838283
R1706_num26,7.433571428571429,90581.76150000066,295.43317219390735
R1706_num27,7.433571428571429,62333.998800000256,429.3139804606444
R1706_num28,7.433571428571429,48566.9389000001,551.0097557920639
R1706_num29,7.433571428571429,90627.81420000076,295.2830472530244
R1706_num30,7.433571428571429,114250.12600000072,234.23043877305636
R1706_num31,7.433571428571429,80107.19050000056,334.06310938912475
R1706_num32,7.433571428571429,62193.21400000023,430.28580486059207
R1706_num33,7.433571428571429,97095.15110000044,275.6147638649385
R1706_num34,7.433571428571429,80476.87330000038,332.52853951095307
R1706_num35,7.433571428571429,85928.42870000069,311.43193873923275
R1706_num36,7.433571428571429,64659.95550000017,413.8706396551274
R1706_num37,7.433571428571429,120393.99830000087,222.27733542143645
R1706_num38,7.433571428571429,39695.79130000008,674.1484743461227
R1706_num39,7.433571428571429,267604.08710000024,100.00167573246723
R1706_num40,7.433571428571429,42712.57230000006,626.5334935788239
R1706_num41,7.433571428571429,102820.19350000072,260.26849621574536
R1707_num2,5986.0,68480.71260000025,314681.3048788269
R1707_num3,5986.0,55610.439100000076,387509.9774207676
R1707_num4,5986.0,66028.70660000028,326367.1380169047
R1707_num5,5986.0,56213.73080000001,383351.17938836385
R1707_num6,5986.0,129944.00360000065,165837.58698350503
R1707_num7,5986.0,43261.32950000001,498126.16137929825
R1707_num8,5986.0,77859.52380000055,276775.3891656842
R1707_num9,5986.0,54724.483600000065,393783.5239801144
R1707_num10,5986.0,31376.874900000017,686798.7990735173
R1711_num2,999.0,80476.87330000038,44688.61490919756
R1712_num2,999.0,90581.76150000066,39703.356839665495
R1712_num3,999.0,85928.42870000069,41853.43610268962
R1719_num2,13772.7348,44898.59560000009,1104307.2643457004
R1720_num2,5986.0,68480.71260000025,314681.3048788269
R1720_num3,5986.0,55610.439100000076,387509.9774207676
R1720_num4,5986.0,56213.73080000001,383351.17938836385
R1720_num5,5986.0,129944.00360000065,165837.58698350503
R1720_num6,5986.0,43261.32950000001,498126.16137929825
R1720_num7,5986.0,77859.52380000055,276775.3891656842
R1720_num8,5986.0,54724.483600000065,393783.5239801144
R1720_num9,5986.0,31376.874900000017,686798.7990735173
R1731_num2,13.222,81147.55080000026,586.5759290420857
R1732_num2,13.222,81147.55080000026,586.5759290420857
R1733_num2,13.222,81147.55080000026,586.5759290420857
R1735_num2,18.34743426642857,56537.76900000009,1168.2591040892107
R1735_num3,18.34743426642857,57012.22370000017,1158.5368728415808
R1740_num2,2633.474494185185,35271.91760000005,268783.46356384805
R1740_num3,2633.474494185185,55210.20420000021,171716.59327183996
R1745_num2,468809.63636363635,82313.43210000047,20503515.013913278
R1745_num3,468809.63636363635,78183.93250000037,21586464.59627856
R1747_num2,0.26117617442990654,51150.49550000008,18.38172277231727
R1747_num3,0.26117617442990654,57199.293400000104,16.43786438710905
R1747_num4,0.26117617442990654,47712.41900000006,19.706278735263083
R1747_num5,0.26117617442990654,67821.88300000023,13.863286985819315
R1747_num6,0.26117617442990654,122210.56610000072,7.6935592228441365
R1747_num7,0.26117617442990654,58465.78810000019,16.081784895116474
R1747_num8,0.26117617442990654,60231.46220000009,15.610350365156204
R1747_num9,0.26117617442990654,58648.76340000021,16.031612150711776
R1747_num10,0.26117617442990654,47098.980500000085,19.962942254082588
R1747_num11,0.26117617442990654,62418.425300000126,15.063408335417613
R1747_num12,0.26117617442990654,71254.49310000017,13.195437747737781
R1752_num2,224.17715137614678,63269.50640000017,12755.556205099874
R1752_num3,224.17715137614678,60933.73060000011,13244.515591076035
R1754_num2,300.0,70957.57610000034,15220.36207209162
R1756_num2,13.705627469444444,51446.96440000007,959.050926822029
R1756_num3,13.705627469444444,54104.27800000002,911.9474598662971
R1756_num4,13.705627469444444,52188.02670000009,945.4325447794698
R1756_num5,13.705627469444444,65191.2394000003,756.8541316918079
R1756_num6,13.705627469444444,51325.00960000003,961.3297547244877
R1756_num7,13.705627469444444,51929.64620000005,950.1366271584565
R1756_num8,13.705627469444444,53652.89150000008,919.6197541375739
R1757_num2,41166.666666666664,52188.02670000009,2839731.819176059
R1757_num3,41166.666666666664,51325.00960000003,2887481.1939635747
R1757_num4,41166.666666666664,51929.64620000005,2853861.1534002684
R1757_num5,41166.666666666664,57814.259400000126,2563381.4484182373
R1767_num2,47.83151162790698,49565.738400000104,3474.041695310742
R1770_num2,82.22222222222223,65191.2394000003,4540.487383340018
R1770_num3,82.22222222222223,51325.00960000003,5767.168916418475
R1770_num4,82.22222222222223,53652.89150000008,5516.944040192122
R1771_num2,82.22222222222223,65191.2394000003,4540.487383340018
R1771_num3,82.22222222222223,51325.00960000003,5767.168916418475
R1771_num4,82.22222222222223,53652.89150000008,5516.944040192122
R1775_num2,13.696937743750038,81147.55080000026,607.6458918523513
R1779_num2,7.503833333333334,81147.55080000026,332.8972930628476
R1780_num2,226.28285714285715,39293.72340000002,20731.511682455763
R1780_num3,226.28285714285715,46723.29040000001,17434.95115049272
R1780_num4,226.28285714285715,40880.488400000046,19926.82371461797
R1780_num5,226.28285714285715,30369.563699999962,26823.50967440098
