,fluxes,equ,ec-code,kcat_MW,E
R478_num4,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",2411.8408,0.0
R478_num5,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",716.7489410000003,0.0
R478_num6,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1627.676185,0.0
R478_num7,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",557.6459646000002,0.0
R478_num8,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",251.0309449,0.0
R478_num9,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",240.66603430000004,0.0
R478_num10,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",113.75273390000001,0.0
R478_num11,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",343.98033430000015,0.0
R478_num12,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",353.0363808,0.0
R478_num13,0.0,C8OACP_c + h_c + nadph_c --> C8HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",929.523849,0.0
R479_num2,0.0,C8HACP_c --> C8DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",538.9540436000002,0.0
R479_num3,0.0,C8HACP_c --> C8DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",240.66603430000004,0.0
R479_num4,0.0,C8HACP_c --> C8DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",113.75273390000001,0.0
R479_num5,0.03894058655480545,C8HACP_c --> C8DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",4008.2641280000003,9.715074982904283e-06
R480_num2,0.0,C8DACP_c + h_c + nadph_c --> C80ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",538.9540436000002,0.0
R480_num3,0.0,C8DACP_c + h_c + nadph_c --> C80ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",240.66603430000004,0.0
R480_num4,0.0,C8DACP_c + h_c + nadph_c --> C80ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",113.75273390000001,0.0
R480_num5,0.03894058655480545,C8DACP_c + h_c + nadph_c --> C80ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",4008.2641280000003,9.715074982904283e-06
R482_num2,0.03894058655480545,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",3614.8328770000003,1.0772444502917873e-05
R482_num3,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1200.1189949999996,0.0
R482_num4,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",2411.8408,0.0
R482_num5,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",716.7489410000003,0.0
R482_num6,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1627.676185,0.0
R482_num7,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",557.6459646000002,0.0
R482_num8,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",251.0309449,0.0
R482_num9,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",240.66603430000004,0.0
R482_num10,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",113.75273390000001,0.0
R482_num11,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",343.98033430000015,0.0
R482_num12,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",353.0363808,0.0
R482_num13,0.0,C80ACP_c + h_c + malACP_c --> ACP_c + C10OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",929.523849,0.0
R483_num2,0.03894058655480545,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",3614.8328770000003,1.0772444502917873e-05
R483_num3,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1200.1189949999996,0.0
R483_num4,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",2411.8408,0.0
R483_num5,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",716.7489410000003,0.0
R483_num6,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1627.676185,0.0
R483_num7,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",557.6459646000002,0.0
R483_num8,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",251.0309449,0.0
R483_num9,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",240.66603430000004,0.0
R483_num10,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",113.75273390000001,0.0
R483_num11,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",343.98033430000015,0.0
R483_num12,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",353.0363808,0.0
R483_num13,0.0,C10OACP_c + h_c + nadph_c --> C10HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",929.523849,0.0
R484_num2,0.0,C10HACP_c --> C10DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",538.9540436000002,0.0
R484_num3,0.0,C10HACP_c --> C10DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",240.66603430000004,0.0
R484_num4,0.0,C10HACP_c --> C10DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",113.75273390000001,0.0
R484_num5,0.03894058655480545,C10HACP_c --> C10DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",4008.2641280000003,9.715074982904283e-06
R485_num2,0.0,C10DACP_c + h_c + nadph_c --> C100ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",538.9540436000002,0.0
R485_num3,0.0,C10DACP_c + h_c + nadph_c --> C100ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",240.66603430000004,0.0
R485_num4,0.0,C10DACP_c + h_c + nadph_c --> C100ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",113.75273390000001,0.0
R485_num5,0.03894058655480545,C10DACP_c + h_c + nadph_c --> C100ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",4008.2641280000003,9.715074982904283e-06
R487_num2,0.03894058655480543,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",3614.8328770000003,1.0772444502917866e-05
R487_num3,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1200.1189949999996,0.0
R487_num4,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",2411.8408,0.0
R487_num5,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",716.7489410000003,0.0
R487_num6,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1627.676185,0.0
R487_num7,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",557.6459646000002,0.0
R487_num8,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",251.0309449,0.0
R487_num9,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",240.66603430000004,0.0
R487_num10,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",113.75273390000001,0.0
R487_num11,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",343.98033430000015,0.0
R487_num12,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",353.0363808,0.0
R487_num13,0.0,C100ACP_c + h_c + malACP_c --> ACP_c + C12OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",929.523849,0.0
R488_num2,0.03894058655480543,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",3614.8328770000003,1.0772444502917866e-05
R488_num3,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1200.1189949999996,0.0
R488_num4,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",2411.8408,0.0
R488_num5,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",716.7489410000003,0.0
R488_num6,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1627.676185,0.0
R488_num7,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",557.6459646000002,0.0
R488_num8,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",251.0309449,0.0
R488_num9,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",240.66603430000004,0.0
R488_num10,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",113.75273390000001,0.0
R488_num11,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",343.98033430000015,0.0
R488_num12,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",353.0363808,0.0
R488_num13,0.0,C12OACP_c + h_c + nadph_c --> C12HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",929.523849,0.0
R489_num2,0.0,C12HACP_c --> C12DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",538.9540436000002,0.0
R489_num3,0.0,C12HACP_c --> C12DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",240.66603430000004,0.0
R489_num4,0.0,C12HACP_c --> C12DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",113.75273390000001,0.0
R489_num5,0.03894058655480543,C12HACP_c --> C12DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",4008.2641280000003,9.715074982904278e-06
R490_num2,0.0,C12DACP_c + h_c + nadph_c --> dodecacp_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",538.9540436000002,0.0
R490_num3,0.0,C12DACP_c + h_c + nadph_c --> dodecacp_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",240.66603430000004,0.0
R490_num4,0.0,C12DACP_c + h_c + nadph_c --> dodecacp_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",113.75273390000001,0.0
R490_num5,0.03894058655480543,C12DACP_c + h_c + nadph_c --> dodecacp_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",4008.2641280000003,9.715074982904278e-06
R492_num2,0.03894058655480543,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",3614.8328770000003,1.0772444502917866e-05
R492_num3,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1200.1189949999996,0.0
R492_num4,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",2411.8408,0.0
R492_num5,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",716.7489410000003,0.0
R492_num6,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1627.676185,0.0
R492_num7,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",557.6459646000002,0.0
R492_num8,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",251.0309449,0.0
R492_num9,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",240.66603430000004,0.0
R492_num10,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",113.75273390000001,0.0
R492_num11,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",343.98033430000015,0.0
R492_num12,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",353.0363808,0.0
R492_num13,0.0,dodecacp_c + h_c + malACP_c --> ACP_c + C14OACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",929.523849,0.0
R493_num2,0.03894058655480543,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",3614.8328770000003,1.0772444502917866e-05
R493_num3,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1200.1189949999996,0.0
R493_num4,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",2411.8408,0.0
R493_num5,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",716.7489410000003,0.0
R493_num6,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1627.676185,0.0
R493_num7,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",557.6459646000002,0.0
R493_num8,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",251.0309449,0.0
R493_num9,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",240.66603430000004,0.0
R493_num10,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",113.75273390000001,0.0
R493_num11,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",343.98033430000015,0.0
R493_num12,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",353.0363808,0.0
R493_num13,0.0,C14OACP_c + h_c + nadph_c --> C14HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",929.523849,0.0
R494_num2,0.0,C14HACP_c --> C14DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",538.9540436000002,0.0
R494_num3,0.0,C14HACP_c --> C14DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",240.66603430000004,0.0
R494_num4,0.0,C14HACP_c --> C14DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",113.75273390000001,0.0
R494_num5,0.03894058655480543,C14HACP_c --> C14DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",4008.2641280000003,9.715074982904278e-06
R495_num2,0.0,C14DACP_c + h_c + nadph_c --> C140ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",538.9540436000002,0.0
R495_num3,0.0,C14DACP_c + h_c + nadph_c --> C140ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",240.66603430000004,0.0
R495_num4,0.0,C14DACP_c + h_c + nadph_c --> C140ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",113.75273390000001,0.0
R495_num5,0.03894058655480543,C14DACP_c + h_c + nadph_c --> C140ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",4008.2641280000003,9.715074982904278e-06
R497_num2,0.03894058655480548,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",3614.8328770000003,1.077244450291788e-05
R497_num3,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1200.1189949999996,0.0
R497_num4,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",2411.8408,0.0
R497_num5,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",716.7489410000003,0.0
R497_num6,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",1627.676185,0.0
R497_num7,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",557.6459646000002,0.0
R497_num8,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",251.0309449,0.0
R497_num9,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",240.66603430000004,0.0
R497_num10,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",113.75273390000001,0.0
R497_num11,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",343.98033430000015,0.0
R497_num12,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",353.0363808,0.0
R497_num13,0.0,C140ACP_c + h_c + malACP_c --> 3opalmACP_c + ACP_c + co2_c,"2.3.1.41,2.3.1.85,2.3.1.86,2.3.1.179",929.523849,0.0
R498_num2,0.03894058655480548,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",3614.8328770000003,1.077244450291788e-05
R498_num3,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1200.1189949999996,0.0
R498_num4,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",2411.8408,0.0
R498_num5,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",716.7489410000003,0.0
R498_num6,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",1627.676185,0.0
R498_num7,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",557.6459646000002,0.0
R498_num8,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",251.0309449,0.0
R498_num9,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",240.66603430000004,0.0
R498_num10,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",113.75273390000001,0.0
R498_num11,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",343.98033430000015,0.0
R498_num12,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",353.0363808,0.0
R498_num13,0.0,3opalmACP_c + h_c + nadph_c --> C16HACP_c + nadp_c,"1.1.1.100,1.1.1.-,2.3.1.85,2.3.1.86",929.523849,0.0
R499_num2,0.0,C16HACP_c --> C16DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",538.9540436000002,0.0
R499_num3,0.0,C16HACP_c --> C16DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",240.66603430000004,0.0
R499_num4,0.0,C16HACP_c --> C16DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",113.75273390000001,0.0
R499_num5,0.03894058655480548,C16HACP_c --> C16DACP_c + h2o_c,"2.3.1.85,2.3.1.86,2.3.1.-,4.2.1.59",4008.2641280000003,9.71507498290429e-06
R500_num2,0.0,C16DACP_c + h_c + nadph_c --> C160ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",538.9540436000002,0.0
R500_num3,0.0,C16DACP_c + h_c + nadph_c --> C160ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",240.66603430000004,0.0
R500_num4,0.0,C16DACP_c + h_c + nadph_c --> C160ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",113.75273390000001,0.0
R500_num5,0.03894058655480548,C16DACP_c + h_c + nadph_c --> C160ACP_c + nadp_c,"1.3.1.10,1.3.1.39,1.3.1.104,1.3.1.-",4008.2641280000003,9.71507498290429e-06
R502_num2,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",1200.1189949999996,0.0
R502_num3,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",716.7489410000003,0.0
R502_num4,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",557.6459646000002,0.0
R502_num5,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",240.66603430000004,0.0
R502_num6,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",113.75273390000001,0.0
R502_num7,0.0,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",353.0363808,0.0
R502_num8,0.027097034366582735,C160ACP_c + h_c + malACP_c --> ACP_c + C18OACP_c + co2_c,"2.3.1.41,2.3.1.179,2.3.1.199,2.3.1.-",1315.131154,2.0604054800288562e-05
R503_num2,0.027097034366582735,C18OACP_c + h_c + nadph_c --> C18HACP_c + nadp_c,"1.1.1.100,2.3.1.-",3614.8328770000003,7.496068362936584e-06
R503_num3,0.0,C18OACP_c + h_c + nadph_c --> C18HACP_c + nadp_c,"1.1.1.100,2.3.1.-",1200.1189949999996,0.0
R503_num4,0.0,C18OACP_c + h_c + nadph_c --> C18HACP_c + nadp_c,"1.1.1.100,2.3.1.-",2411.8408,0.0
